frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
5230,174346.3,7,506,795,,,,,,,9,556,634,,,,,,,7,345,747,,,,,,,,,,,,,,,
5231,174382.3,7,508,795,,,,,,,9,560,633,,,,,,,7,348,744,,,,,,,,,,,,,,,
5232,174417.7,8,510,794,,,,,,,9,564,633,,,,,,,7,351,742,,,,,,,,,,,,,,,
5233,174446.3,7,512,793,,,,,,,9,567,633,,,,,,,7,354,738,,,,,,,,,,,,,,,
5234,174482.3,7,515,792,,,,,,,9,572,633,,,,,,,7,357,736,,,,,,,,,,,,,,,
5235,174514.7,7,517,790,,,,,,,9,576,632,,,,,,,7,360,733,,,,,,,,,,,,,,,
5236,174547.4,7,520,790,,,,,,,9,580,632,,,,,,,7,363,730,,,,,,,,,,,,,,,
5237,174584.5,7,521,789,,,,,,,9,585,632,,,,,,,7,366,727,,,,,,,,,,,,,,,
5238,174617.2,7,524,788,,,,,,,9,589,632,,,,,,,7,369,724,,,,,,,,,,,,,,,
5239,174653.2,7,526,787,,,,,,,9,592,631,,,,,,,7,372,721,,,,,,,,,,,,,,,
5240,174682.2,7,528,786,,,,,,,9,596,631,,,,,,,7,375,719,,,,,,,,,,,,,,,
5241,174714.3,7,530,785,,,,,,,9,600,632,,,,,,,7,378,715,,,,,,,,,,,,,,,
5242,174753.2,7,533,784,,,,,,,9,603,631,,,,,,,7,381,713,,,,,,,,,,,,,,,
5243,174784.1,7,534,783,,,,,,,9,607,631,,,,,,,7,384,710,,,,,,,,,,,,,,,
5244,174814.2,7,537,782,,,,,,,9,612,631,,,,,,,7,387,707,,,,,,,,,,,,,,,
5245,174848.7,7,539,781,,,,,,,8,615,631,,,,,,,7,390,704,,,,,,,,,,,,,,,
5246,174882.3,7,541,780,,,,,,,8,619,630,,,,,,,7,394,701,,,,,,,,,,,,,,,
5247,174917.2,7,543,779,,,,,,,9,624,631,,,,,,,7,397,698,,,,,,,,,,,,,,,
5248,174946.3,7,545,778,,,,,,,8,627,631,,,,,,,7,400,696,,,,,,,,,,,,,,,
5249,174983.2,7,547,777,,,,,,,8,631,631,,,,,,,7,403,693,,,,,,,,,,,,,,,
5250,175014.4,7,550,776,,,,,,,8,635,630,,,,,,,7,406,690,,,,,,,,,,,,,,,
5251,175048.0,7,552,774,,,,,,,8,639,630,,,,,,,7,409,687,,,,,,,,,,,,,,,
5252,175082.1,7,554,773,,,,,,,8,642,631,,,,,,,7,413,684,,,,,,,,,,,,,,,
5253,175114.3,7,556,772,,,,,,,8,646,630,,,,,,,7,416,681,,,,,,,,,,,,,,,
5254,175146.3,7,558,771,,,,,,,8,650,630,,,,,,,7,419,678,,,,,,,,,,,,,,,
5255,175183.0,7,560,769,,,,,,,8,654,630,,,,,,,7,422,675,,,,,,,,,,,,,,,
5256,175218.4,7,562,768,,,,,,,8,657,630,,,,,,,7,426,673,,,,,,,,,,,,,,,
5257,175246.4,7,564,768,,,,,,,8,660,630,,,,,,,7,429,670,,,,,,,,,,,,,,,
5258,175282.6,7,566,766,,,,,,,9,664,630,,,,,,,7,432,667,,,,,,,,,,,,,,,
5259,175314.3,7,569,765,,,,,,,8,668,630,,,,,,,7,436,665,,,,,,,,,,,,,,,
5260,175346.4,7,570,764,,,,,,,8,671,629,,,,,,,7,438,662,,,,,,,,,,,,,,,
5261,175382.5,7,572,762,,,,,,,8,675,630,,,,,,,7,442,659,,,,,,,,,,,,,,,
5262,175414.5,7,575,761,,,,,,,8,678,630,,,,,,,7,445,656,,,,,,,,,,,,,,,
5263,175446.1,7,576,760,,,,,,,8,682,630,,,,,,,7,449,653,,,,,,,,,,,,,,,
5264,175482.1,7,579,759,,,,,,,8,686,630,,,,,,,7,452,651,,,,,,,,,,,,,,,
5265,175514.4,7,580,757,,,,,,,8,689,631,,,,,,,7,455,648,,,,,,,,,,,,,,,
5266,175546.4,7,582,757,,,,,,,8,693,631,,,,,,,7,458,646,,,,,,,,,,,,,,,
5267,175582.2,7,584,755,,,,,,,9,696,631,,,,,,,7,461,643,,,,,,,,,,,,,,,
5268,175614.2,7,586,754,,,,,,,8,699,631,,,,,,,7,465,640,,,,,,,,,,,,,,,
5269,175653.2,7,588,752,,,,,,,9,703,630,,,,,,,7,468,637,,,,,,,,,,,,,,,
5270,175682.3,7,590,751,,,,,,,8,706,631,,,,,,,7,471,635,,,,,,,,,,,,,,,
5271,175714.3,7,592,750,,,,,,,8,710,631,,,,,,,7,475,632,,,,,,,,,,,,,,,
5272,175746.5,7,594,749,,,,,,,8,713,631,,,,,,,7,478,630,,,,,,,,,,,,,,,
5273,175782.2,7,596,748,,,,,,,8,716,631,,,,,,,7,481,627,,,,,,,,,,,,,,,
5274,175814.3,7,598,747,,,,,,,9,719,631,,,,,,,7,484,625,,,,,,,,,,,,,,,
5275,175846.4,7,600,746,,,,,,,9,723,632,,,,,,,7,488,622,,,,,,,,,,,,,,,
5276,175882.4,7,602,744,,,,,,,8,726,632,,,,,,,7,491,620,,,,,,,,,,,,,,,
5277,175914.6,7,604,743,,,,,,,8,729,633,,,,,,,7,494,617,,,,,,,,,,,,,,,
5278,175946.3,7,605,741,,,,,,,8,731,632,,,,,,,7,497,614,,,,,,,,,,,,,,,
5279,175982.3,7,607,740,,,,,,,9,734,633,,,,,,,7,501,612,,,,,,,,,,,,,,,
5280,176014.6,7,609,739,,,,,,,9,738,633,,,,,,,7,504,610,,,,,,,,,,,,,,,
5281,176046.4,7,611,737,,,,,,,8,741,633,,,,,,,7,507,607,,,,,,,,,,,,,,,
5282,176082.1,7,612,736,,,,,,,8,744,634,,,,,,,7,510,605,,,,,,,,,,,,,,,
5283,176114.5,7,614,735,,,,,,,8,746,634,,,,,,,7,514,603,,,,,,,,,,,,,,,
5284,176147.6,7,615,734,,,,,,,8,750,634,,,,,,,7,517,601,,,,,,,,,,,,,,,
5285,176182.2,7,617,733,,,,,,,8,753,635,,,,,,,7,520,598,,,,,,,,,,,,,,,
5286,176214.3,7,619,731,,,,,,,9,756,635,,,,,,,7,523,596,,,,,,,,,,,,,,,
5287,176246.5,7,621,730,,,,,,,8,758,636,,,,,,,7,526,593,,,,,,,,,,,,,,,
5288,176284.5,7,622,729,,,,,,,8,761,636,,,,,,,7,529,591,,,,,,,,,,,,,,,
5289,176314.3,7,624,728,,,,,,,9,763,637,,,,,,,7,532,589,,,,,,,,,,,,,,,
5290,176353.2,7,626,727,,,,,,,9,766,637,,,,,,,7,536,587,,,,,,,,,,,,,,,
5291,176382.2,7,627,726,,,,,,,8,769,637,,,,,,,7,539,585,,,,,,,,,,,,,,,
5292,176414.3,7,628,724,,,,,,,9,771,638,,,,,,,7,542,583,,,,,,,,,,,,,,,
5293,176448.7,7,630,723,,,,,,,8,774,638,,,,,,,7,545,580,,,,,,,,,,,,,,,
5294,176482.5,7,632,723,,,,,,,8,776,639,,,,,,,7,548,579,,,,,,,,,,,,,,,
5295,176514.4,7,633,721,,,,,,,9,779,640,,,,,,,7,551,576,,,,,,,,,,,,,,,
5296,176547.1,7,634,720,,,,,,,8,781,640,,,,,,,7,554,574,,,,,,,,,,,,,,,
5297,176582.2,7,636,719,,,,,,,8,783,641,,,,,,,7,557,573,,,,,,,,,,,,,,,
5298,176614.2,7,637,718,,,,,,,9,785,641,,,,,,,7,560,570,,,,,,,,,,,,,,,
5299,176646.6,7,638,717,,,,,,,8,787,643,,,,,,,7,563,569,,,,,,,,,,,,,,,
5300,176682.2,8,640,716,,,,,,,9,790,644,,,,,,,7,566,567,,,,,,,,,,,,,,,
5301,176718.4,7,641,715,,,,,,,9,792,643,,,,,,,7,569,565,,,,,,,,,,,,,,,
5302,176746.1,7,642,714,,,,,,,8,793,645,,,,,,,7,572,564,,,,,,,,,,,,,,,
5303,176782.8,7,643,713,,,,,,,9,795,645,,,,,,,7,575,562,,,,,,,,,,,,,,,
5304,176814.6,7,644,712,,,,,,,9,797,646,,,,,,,7,577,560,,,,,,,,,,,,,,,
5305,176846.4,7,645,711,,,,,,,9,798,647,,,,,,,7,580,558,,,,,,,,,,,,,,,
5306,176882.2,8,647,711,,,,,,,9,801,648,,,,,,,7,583,557,,,,,,,,,,,,,,,
5307,176914.3,7,647,710,,,,,,,9,802,649,,,,,,,7,586,556,,,,,,,,,,,,,,,
5308,176949.2,8,648,708,,,,,,,9,804,649,,,,,,,7,588,554,,,,,,,,,,,,,,,
5309,176982.3,8,649,707,,,,,,,8,806,650,,,,,,,7,591,552,,,,,,,,,,,,,,,
5310,177014.2,8,650,707,,,,,,,9,808,651,,,,,,,7,594,551,,,,,,,,,,,,,,,
5311,177050.3,7,651,706,,,,,,,8,810,652,,,,,,,7,596,550,,,,,,,,,,,,,,,
5312,177085.9,7,651,705,,,,,,,9,810,654,,,,,,,7,599,548,,,,,,,,,,,,,,,
5313,177116.9,8,653,705,,,,,,,9,812,655,,,,,,,7,601,547,,,,,,,,,,,,,,,
5314,177147.8,8,653,704,,,,,,,9,813,655,,,,,,,7,604,545,,,,,,,,,,,,,,,
5315,177182.3,8,654,703,,,,,,,9,815,656,,,,,,,7,606,544,,,,,,,,,,,,,,,
5316,177217.5,8,654,702,,,,,,,9,816,657,,,,,,,7,609,543,,,,,,,,,,,,,,,
5317,177250.3,7,655,702,,,,,,,9,816,658,,,,,,,7,611,542,,,,,,,,,,,,,,,
5318,177282.4,8,656,701,,,,,,,9,818,661,,,,,,,7,613,541,,,,,,,,,,,,,,,
5319,177314.2,8,656,700,,,,,,,9,819,661,,,,,,,7,615,540,,,,,,,,,,,,,,,
5320,177346.3,8,657,700,,,,,,,9,819,663,,,,,,,7,618,539,,,,,,,,,,,,,,,
5321,177382.5,8,658,700,,,,,,,9,821,664,,,,,,,7,620,538,,,,,,,,,,,,,,,
5322,177418.0,8,658,699,,,,,,,9,822,664,,,,,,,7,622,537,,,,,,,,,,,,,,,
5323,177446.3,8,658,698,,,,,,,9,822,666,,,,,,,7,624,536,,,,,,,,,,,,,,,
5324,177482.4,7,658,697,,,,,,,9,823,667,,,,,,,7,626,535,,,,,,,,,,,,,,,
5325,177514.4,8,658,697,,,,,,,9,823,669,,,,,,,7,628,534,,,,,,,,,,,,,,,
5326,177546.4,8,658,697,,,,,,,9,824,670,,,,,,,7,629,534,,,,,,,,,,,,,,,
5327,177582.4,8,658,697,,,,,,,9,824,671,,,,,,,7,631,533,,,,,,,,,,,,,,,
5328,177620.0,8,658,697,,,,,,,9,824,672,,,,,,,7,633,533,,,,,,,,,,,,,,,
5329,177646.3,8,659,695,,,,,,,9,825,674,,,,,,,7,635,532,,,,,,,,,,,,,,,
5330,177685.2,8,659,695,,,,,,,9,825,675,,,,,,,7,636,531,,,,,,,,,,,,,,,
5331,177714.4,8,659,695,,,,,,,9,825,677,,,,,,,7,638,531,,,,,,,,,,,,,,,
5332,177746.2,8,659,695,,,,,,,9,825,677,,,,,,,7,640,530,,,,,,,,,,,,,,,
5333,177782.3,8,658,694,,,,,,,9,826,679,,,,,,,7,641,530,,,,,,,,,,,,,,,
5334,177817.2,8,658,693,,,,,,,9,825,680,,,,,,,7,642,529,,,,,,,,,,,,,,,
5335,177857.5,8,657,694,,,,,,,9,825,682,,,,,,,7,644,529,,,,,,,,,,,,,,,
5336,177885.6,8,657,694,,,,,,,9,825,683,,,,,,,7,645,529,,,,,,,,,,,,,,,
5337,177914.5,8,657,693,,,,,,,9,824,685,,,,,,,7,646,529,,,,,,,,,,,,,,,
5338,177946.6,7,656,693,,,,,,,9,825,687,,,,,,,7,648,528,,,,,,,,,,,,,,,
5339,177985.7,8,656,693,,,,,,,9,823,688,,,,,,,7,649,528,,,,,,,,,,,,,,,
5340,178014.1,7,655,693,,,,,,,9,824,690,,,,,,,7,650,528,,,,,,,,,,,,,,,
5341,178046.2,8,655,693,,,,,,,9,823,691,,,,,,,7,651,528,,,,,,,,,,,,,,,
5342,178082.2,8,654,692,,,,,,,9,822,693,,,,,,,7,652,528,,,,,,,,,,,,,,,
5343,178116.1,8,654,693,,,,,,,9,822,694,,,,,,,8,653,527,,,,,,,,,,,,,,,
5344,178146.4,8,653,693,,,,,,,9,821,696,,,,,,,7,653,528,,,,,,,,,,,,,,,
5345,178182.4,8,652,693,,,,,,,9,819,698,,,,,,,7,654,528,,,,,,,,,,,,,,,
5346,178214.5,8,651,693,,,,,,,9,819,700,,,,,,,7,655,528,,,,,,,,,,,,,,,
5347,178246.3,8,650,692,,,,,,,9,818,701,,,,,,,8,656,527,,,,,,,,,,,,,,,
5348,178282.3,8,649,693,,,,,,,9,817,702,,,,,,,7,656,528,,,,,,,,,,,,,,,
5349,178320.0,8,648,692,,,,,,,9,816,704,,,,,,,7,657,528,,,,,,,,,,,,,,,
5350,178346.3,8,647,693,,,,,,,9,815,706,,,,,,,7,658,528,,,,,,,,,,,,,,,
5351,178382.1,8,646,693,,,,,,,9,814,708,,,,,,,7,658,528,,,,,,,,,,,,,,,
5352,178414.4,8,644,693,,,,,,,9,812,710,,,,,,,7,659,528,,,,,,,,,,,,,,,
5353,178446.5,8,643,693,,,,,,,9,810,712,,,,,,,7,659,528,,,,,,,,,,,,,,,
5354,178482.3,8,642,693,,,,,,,10,809,714,,,,,,,7,660,529,,,,,,,,,,,,,,,
5355,178514.3,8,640,693,,,,,,,9,807,715,,,,,,,7,660,529,,,,,,,,,,,,,,,
5356,178546.3,8,639,693,,,,,,,9,805,717,,,,,,,7,660,529,,,,,,,,,,,,,,,
5357,178582.3,8,637,693,,,,,,,9,804,719,,,,,,,7,660,529,,,,,,,,,,,,,,,
5358,178614.5,8,636,693,,,,,,,9,802,721,,,,,,,7,661,529,,,,,,,,,,,,,,,
5359,178646.5,8,634,693,,,,,,,9,799,722,,,,,,,7,660,530,,,,,,,,,,,,,,,
5360,178682.6,8,632,694,,,,,,,9,798,725,,,,,,,7,661,530,,,,,,,,,,,,,,,
5361,178714.5,8,630,694,,,,,,,9,796,728,,,,,,,8,661,531,,,,,,,,,,,,,,,
5362,178746.7,8,628,694,,,,,,,9,794,729,,,,,,,8,661,532,,,,,,,,,,,,,,,
5363,178783.1,7,627,694,,,,,,,9,791,731,,,,,,,7,661,533,,,,,,,,,,,,,,,
5364,178814.6,8,625,695,,,,,,,9,788,733,,,,,,,7,660,533,,,,,,,,,,,,,,,
5365,178848.5,8,623,695,,,,,,,9,786,735,,,,,,,7,660,534,,,,,,,,,,,,,,,
5366,178882.3,8,621,695,,,,,,,9,785,736,,,,,,,7,660,535,,,,,,,,,,,,,,,
5367,178914.7,8,619,696,,,,,,,9,782,739,,,,,,,7,660,535,,,,,,,,,,,,,,,
5368,178946.4,8,617,696,,,,,,,9,779,741,,,,,,,7,659,536,,,,,,,,,,,,,,,
5369,178982.5,7,614,696,,,,,,,9,776,744,,,,,,,7,659,537,,,,,,,,,,,,,,,
5370,179014.4,7,612,697,,,,,,,9,774,746,,,,,,,7,658,538,,,,,,,,,,,,,,,
5371,179046.4,8,610,697,,,,,,,9,771,748,,,,,,,7,658,539,,,,,,,,,,,,,,,
5372,179082.3,8,608,698,,,,,,,9,768,750,,,,,,,7,657,540,,,,,,,,,,,,,,,
5373,179114.2,8,605,698,,,,,,,9,765,752,,,,,,,7,656,540,,,,,,,,,,,,,,,
5374,179147.5,7,603,698,,,,,,,9,762,754,,,,,,,7,656,541,,,,,,,,,,,,,,,
5375,179182.2,8,600,699,,,,,,,8,759,757,,,,,,,7,655,543,,,,,,,,,,,,,,,
5376,179214.1,8,598,699,,,,,,,9,755,759,,,,,,,7,654,544,,,,,,,,,,,,,,,
5377,179248.6,7,595,700,,,,,,,9,753,761,,,,,,,8,653,544,,,,,,,,,,,,,,,
5378,179282.5,7,593,700,,,,,,,9,749,763,,,,,,,7,653,546,,,,,,,,,,,,,,,
5379,179314.3,8,590,701,,,,,,,8,746,766,,,,,,,7,652,547,,,,,,,,,,,,,,,
5380,179346.0,7,587,702,,,,,,,9,742,768,,,,,,,7,651,549,,,,,,,,,,,,,,,
5381,179385.2,7,585,702,,,,,,,9,739,771,,,,,,,7,650,550,,,,,,,,,,,,,,,
5382,179414.9,7,582,703,,,,,,,9,736,772,,,,,,,7,649,551,,,,,,,,,,,,,,,
5383,179449.2,8,580,704,,,,,,,9,732,775,,,,,,,7,648,552,,,,,,,,,,,,,,,
5384,179482.2,7,577,704,,,,,,,9,729,778,,,,,,,7,646,553,,,,,,,,,,,,,,,
5385,179517.2,7,574,704,,,,,,,9,725,779,,,,,,,7,645,555,,,,,,,,,,,,,,,
5386,179546.4,8,571,705,,,,,,,9,721,782,,,,,,,7,644,556,,,,,,,,,,,,,,,
5387,179582.1,7,568,706,,,,,,,9,717,784,,,,,,,7,643,558,,,,,,,,,,,,,,,
5388,179614.3,7,565,707,,,,,,,9,714,787,,,,,,,7,642,560,,,,,,,,,,,,,,,
5389,179646.4,8,562,708,,,,,,,8,710,789,,,,,,,7,641,562,,,,,,,,,,,,,,,
5390,179682.4,8,559,708,,,,,,,9,705,791,,,,,,,7,639,562,,,,,,,,,,,,,,,
5391,179714.3,8,556,708,,,,,,,9,702,794,,,,,,,7,638,564,,,,,,,,,,,,,,,
5392,179746.4,7,553,709,,,,,,,8,698,796,,,,,,,7,636,565,,,,,,,,,,,,,,,
5393,179782.1,7,550,710,,,,,,,8,695,798,,,,,,,7,635,567,,,,,,,,,,,,,,,
5394,179815.2,8,547,710,,,,,,,9,690,801,,,,,,,7,634,569,,,,,,,,,,,,,,,
5395,179846.5,7,544,711,,,,,,,9,686,802,,,,,,,7,632,571,,,,,,,,,,,,,,,
5396,179882.3,8,541,712,,,,,,,8,682,805,,,,,,,7,630,572,,,,,,,,,,,,,,,
5397,179914.3,8,538,713,,,,,,,8,678,808,,,,,,,7,629,574,,,,,,,,,,,,,,,
5398,179947.4,7,534,713,,,,,,,9,674,810,,,,,,,7,627,576,,,,,,,,,,,,,,,
5399,179982.7,7,531,714,,,,,,,9,670,812,,,,,,,7,626,577,,,,,,,,,,,,,,,
5400,180014.3,7,528,715,,,,,,,8,666,814,,,,,,,7,624,579,,,,,,,,,,,,,,,
5401,180046.7,7,525,716,,,,,,,9,661,817,,,,,,,7,622,580,,,,,,,,,,,,,,,
5402,180082.3,7,521,716,,,,,,,9,657,818,,,,,,,7,620,582,,,,,,,,,,,,,,,
5403,180114.2,7,518,717,,,,,,,8,652,820,,,,,,,7,618,584,,,,,,,,,,,,,,,
5404,180146.4,8,515,718,,,,,,,8,648,823,,,,,,,7,617,586,,,,,,,,,,,,,,,
5405,180182.4,7,512,719,,,,,,,9,644,825,,,,,,,7,615,588,,,,,,,,,,,,,,,
5406,180214.5,8,509,720,,,,,,,9,640,827,,,,,,,7,612,590,,,,,,,,,,,,,,,
5407,180246.4,7,505,720,,,,,,,9,635,829,,,,,,,7,611,592,,,,,,,,,,,,,,,
5408,180282.1,7,502,721,,,,,,,9,630,832,,,,,,,7,609,594,,,,,,,,,,,,,,,
5409,180315.8,8,499,722,,,,,,,9,626,834,,,,,,,7,607,595,,,,,,,,,,,,,,,
5410,180346.3,8,496,723,,,,,,,9,622,836,,,,,,,7,605,597,,,,,,,,,,,,,,,
5411,180382.2,7,492,723,,,,,,,9,617,837,,,,,,,7,603,599,,,,,,,,,,,,,,,
5412,180414.4,7,489,724,,,,,,,9,612,840,,,,,,,7,601,601,,,,,,,,,,,,,,,
5413,180446.2,7,485,725,,,,,,,9,608,842,,,,,,,7,599,603,,,,,,,,,,,,,,,
5414,180482.3,8,482,725,,,,,,,9,603,845,,,,,,,7,597,605,,,,,,,,,,,,,,,
5415,180514.4,7,478,726,,,,,,,8,598,846,,,,,,,7,595,607,,,,,,,,,,,,,,,
5416,180546.5,7,475,727,,,,,,,8,594,849,,,,,,,7,592,609,,,,,,,,,,,,,,,
5417,180582.1,7,472,728,,,,,,,9,588,850,,,,,,,7,590,611,,,,,,,,,,,,,,,
5418,180614.5,7,468,728,,,,,,,8,585,852,,,,,,,7,588,612,,,,,,,,,,,,,,,
5419,180646.5,7,465,729,,,,,,,9,579,854,,,,,,,7,586,614,,,,,,,,,,,,,,,
5420,180682.4,8,462,730,,,,,,,8,575,856,,,,,,,7,584,616,,,,,,,,,,,,,,,
5421,180714.4,7,458,730,,,,,,,9,570,858,,,,,,,7,582,618,,,,,,,,,,,,,,,
5422,180746.3,8,454,731,,,,,,,9,566,859,,,,,,,7,579,620,,,,,,,,,,,,,,,
5423,180782.1,7,451,732,,,,,,,8,561,862,,,,,,,7,577,622,,,,,,,,,,,,,,,
5424,180814.4,7,447,733,,,,,,,8,556,864,,,,,,,7,574,624,,,,,,,,,,,,,,,
5425,180846.5,7,444,733,,,,,,,8,551,866,,,,,,,7,572,626,,,,,,,,,,,,,,,
5426,180882.7,7,441,734,,,,,,,9,546,867,,,,,,,7,569,628,,,,,,,,,,,,,,,
5427,180914.3,7,437,734,,,,,,,9,542,869,,,,,,,7,567,630,,,,,,,,,,,,,,,
5428,180946.3,7,433,735,,,,,,,9,537,871,,,,,,,7,565,631,,,,,,,,,,,,,,,
5429,180982.2,7,430,735,,,,,,,9,532,873,,,,,,,7,562,633,,,,,,,,,,,,,,,
5430,181014.4,7,426,736,,,,,,,8,527,874,,,,,,,7,560,635,,,,,,,,,,,,,,,
5431,181046.5,7,423,737,,,,,,,9,521,876,,,,,,,7,558,637,,,,,,,,,,,,,,,
5432,181082.2,7,419,737,,,,,,,8,517,877,,,,,,,7,555,639,,,,,,,,,,,,,,,
5433,181114.5,7,416,738,,,,,,,9,513,879,,,,,,,7,553,641,,,,,,,,,,,,,,,
5434,181146.5,7,412,738,,,,,,,9,507,880,,,,,,,7,550,643,,,,,,,,,,,,,,,
5435,181182.2,7,409,739,,,,,,,9,501,881,,,,,,,7,548,645,,,,,,,,,,,,,,,
5436,181214.4,7,405,739,,,,,,,9,497,883,,,,,,,7,545,646,,,,,,,,,,,,,,,
5437,181247.3,8,402,739,,,,,,,9,492,885,,,,,,,7,543,648,,,,,,,,,,,,,,,
5438,181282.3,8,399,740,,,,,,,9,487,886,,,,,,,7,540,650,,,,,,,,,,,,,,,
5439,181315.1,8,395,741,,,,,,,9,482,887,,,,,,,7,537,652,,,,,,,,,,,,,,,
5440,181346.2,7,391,741,,,,,,,8,477,889,,,,,,,7,535,654,,,,,,,,,,,,,,,
5441,181382.1,8,388,742,,,,,,,9,471,890,,,,,,,7,532,656,,,,,,,,,,,,,,,
5442,181414.5,8,384,742,,,,,,,9,467,891,,,,,,,7,529,658,,,,,,,,,,,,,,,
5443,181446.5,7,381,742,,,,,,,9,462,892,,,,,,,7,527,659,,,,,,,,,,,,,,,
5444,181482.3,7,377,742,,,,,,,9,456,894,,,,,,,7,524,661,,,,,,,,,,,,,,,
5445,181515.1,7,374,743,,,,,,,8,452,895,,,,,,,7,521,662,,,,,,,,,,,,,,,
5446,181546.4,8,370,743,,,,,,,9,447,896,,,,,,,7,519,664,,,,,,,,,,,,,,,
5447,181582.3,7,366,743,,,,,,,9,441,898,,,,,,,7,516,666,,,,,,,,,,,,,,,
5448,181614.2,7,363,744,,,,,,,9,437,898,,,,,,,7,513,668,,,,,,,,,,,,,,,
5449,181646.6,8,360,744,,,,,,,10,432,900,,,,,,,7,511,669,,,,,,,,,,,,,,,
5450,181682.2,7,356,744,,,,,,,9,426,900,,,,,,,7,508,672,,,,,,,,,,,,,,,
5451,181714.6,7,352,745,,,,,,,9,421,902,,,,,,,7,505,673,,,,,,,,,,,,,,,
5452,181746.2,7,349,745,,,,,,,9,417,902,,,,,,,7,502,675,,,,,,,,,,,,,,,
5453,181782.0,7,345,745,,,,,,,9,411,903,,,,,,,7,499,676,,,,,,,,,,,,,,,
5454,181814.4,7,342,745,,,,,,,9,406,905,,,,,,,7,497,678,,,,,,,,,,,,,,,
5455,181846.6,7,338,745,,,,,,,10,402,905,,,,,,,7,494,680,,,,,,,,,,,,,,,
5456,181882.3,7,335,746,,,,,,,9,396,906,,,,,,,7,491,681,,,,,,,,,,,,,,,
5457,181914.3,7,331,746,,,,,,,9,391,907,,,,,,,7,488,682,,,,,,,,,,,,,,,
5458,181946.4,7,328,746,,,,,,,9,386,908,,,,,,,7,485,684,,,,,,,,,,,,,,,
5459,181982.7,7,324,746,,,,,,,9,381,908,,,,,,,7,482,686,,,,,,,,,,,,,,,
5460,182014.4,7,321,746,,,,,,,9,376,909,,,,,,,7,480,688,,,,,,,,,,,,,,,
5461,182046.8,7,317,746,,,,,,,9,371,910,,,,,,,7,477,689,,,,,,,,,,,,,,,
5462,182082.0,7,314,746,,,,,,,9,366,910,,,,,,,7,474,691,,,,,,,,,,,,,,,
5463,182114.5,8,310,746,,,,,,,9,362,911,,,,,,,7,471,692,,,,,,,,,,,,,,,
5464,182146.6,8,307,746,,,,,,,9,357,911,,,,,,,7,468,694,,,,,,,,,,,,,,,
5465,182182.3,7,303,746,,,,,,,9,351,912,,,,,,,7,465,696,,,,,,,,,,,,,,,
5466,182214.4,7,300,746,,,,,,,9,346,913,,,,,,,7,462,697,,,,,,,,,,,,,,,
5467,182246.3,8,297,747,,,,,,,9,341,913,,,,,,,7,459,699,,,,,,,,,,,,,,,
5468,182282.2,8,294,747,,,,,,,9,336,914,,,,,,,7,457,700,,,,,,,,,,,,,,,
5469,182314.4,8,290,747,,,,,,,9,332,914,,,,,,,7,454,702,,,,,,,,,,,,,,,
5470,182346.3,8,287,747,,,,,,,9,327,915,,,,,,,7,451,703,,,,,,,,,,,,,,,
5471,182382.2,7,283,747,,,,,,,9,322,916,,,,,,,7,448,705,,,,,,,,,,,,,,,
5472,182417.2,8,280,747,,,,,,,9,317,916,,,,,,,7,445,706,,,,,,,,,,,,,,,
5473,182453.4,7,277,746,,,,,,,9,312,916,,,,,,,7,442,707,,,,,,,,,,,,,,,
5474,182482.7,7,273,747,,,,,,,10,307,916,,,,,,,7,440,709,,,,,,,,,,,,,,,
5475,182514.4,8,270,747,,,,,,,10,303,917,,,,,,,6,437,710,,,,,,,,,,,,,,,
5476,182546.3,7,267,747,,,,,,,10,297,917,,,,,,,7,434,712,,,,,,,,,,,,,,,
5477,182587.7,8,264,747,,,,,,,9,294,917,,,,,,,7,431,713,,,,,,,,,,,,,,,
5478,182618.5,7,261,747,,,,,,,9,288,918,,,,,,,7,428,714,,,,,,,,,,,,,,,
5479,182653.2,8,258,747,,,,,,,9,284,918,,,,,,,7,425,716,,,,,,,,,,,,,,,
5480,182684.4,8,254,747,,,,,,,9,279,918,,,,,,,7,422,717,,,,,,,,,,,,,,,
5481,182714.7,8,251,747,,,,,,,9,275,918,,,,,,,7,419,718,,,,,,,,,,,,,,,
5482,182752.3,8,248,746,,,,,,,9,270,918,,,,,,,7,416,720,,,,,,,,,,,,,,,
5483,182785.3,8,245,747,,,,,,,10,265,918,,,,,,,7,414,721,,,,,,,,,,,,,,,
5484,182821.6,8,242,746,,,,,,,9,261,918,,,,,,,7,411,723,,,,,,,,,,,,,,,
5485,182846.3,8,239,746,,,,,,,10,257,918,,,,,,,7,408,724,,,,,,,,,,,,,,,
5486,182882.2,8,236,746,,,,,,,10,251,919,,,,,,,7,405,725,,,,,,,,,,,,,,,
5487,182914.1,8,232,746,,,,,,,10,247,919,,,,,,,7,402,726,,,,,,,,,,,,,,,
