frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,5,3.050514379935922,0.5447347107028432,,,,,,,,,,,,,
1,119.8,7,601,479,65.47711222648175,52.18558528533238,,,,,,,,,,,,,,,,,,,,,,,25,498,207,54.25557718600318,22.552017023097708,,,,,,,,,,,,,
2,211.5,5,593,493,,,,,,,,,,,,,,,,,,,,,,,,,25,511,259,,,,,,,,,,,,,,,
3,232.3,10,592,488,64.49658974721663,53.1661077645975,,,,,,,,,,,,,,,,,,,,,,,11,536,280,58.39556098734479,30.505143799359217,,,,,,,,,,,,,
55,1841.7,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.5068221752652529,0.0,-10.166944338320015,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,0.05317760580567041,0.0,-20.853963061047562,,,,,,,,,,,,,,,,,,
56,1873.6,,,,,,,,,,11,539,643,58.722401813766496,70.05288379638563,-0.5460975019239676,-0.5428323522790589,10.900149739001346,-10.867514560141332,9,596,485,64.93237751577891,52.83926693817579,0.003265149644873509,-0.5428323522790943,-21.76766429914481,-10.867514560142043,,,,,,,,,,,,,,,,,,
57,1909.8,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.5172252776078506,-0.517225277607817,-10.375632449505527,-10.375632449504849,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
58,1946.5,,,,,,,,,,10,539,643,58.722401813766496,70.05288379638563,-0.508898153378562,0.0,10.127326435394268,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.508898153378562,0.0,10.127326435394268,,,,,,,,,,,,,,,,,,
59,1973.8,,,,,,,,,,10,539,642,58.722401813766496,69.94393685424507,0.0,0.004357895117203838,0.0,21.78947558601483,9,595,484,64.82343057363833,52.73031999603522,-0.5425601210393981,-0.5425601210393628,10.872948317422813,10.872948317422106,,,,,,,,,,,,,,,,,,
60,2013.2,,,,,,,,,,10,539,642,58.722401813766496,69.94393685424507,-0.5089107645444397,-0.5089107645444064,10.536454752472856,10.536454752472169,9,595,484,64.82343057363833,52.73031999603522,0.0,0.583080425327892,0.0,11.27815136030738,,,,,,,,,,,,,,,,,,
61,2047.0,,,,,,,,,,10,539,643,58.722401813766496,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
62,2073.6,,,,,,,,,,10,539,643,58.722401813766496,70.05288379638563,0.0,0.004357895117206535,0.0,-21.789475586014785,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
63,2109.8,,,,,,,,,,10,539,642,58.722401813766496,69.94393685424507,-1.6107991865776976,-1.0738661243851317,-33.34987963928976,-22.233253092859837,9,595,485,64.82343057363833,52.83926693817579,1.0738661243851317,0.036162409171321706,22.233253092859837,-22.601505732079,,,,,,,,,,,,,,,,,,
64,2141.7,,,,,,,,,,10,539,643,58.722401813766496,70.05288379638563,-10.566118067315124,-4.754753130291817,-223.14927280496605,-100.41717276223498,9,595,484,64.82343057363833,52.73031999603522,0.5283059033657957,0.5283059033657613,11.15746364024914,11.157463640248412,,,,,,,,,,,,,,,,,,
